X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
-144.711057,-9.28461,FID: 1,,100.00,7ef9e2bc-1eab-4b50-b6b5-31ef74581159,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,10.26,34.68, Value ,VESSEL,355.13,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-145.89527,-9.015064,FID: 2,,100.00,ab971999-e49e-43a7-b481-661f733f7648,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,11.50,74.99, Value ,VESSEL,207.61,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.983728,-9.348137,FID: 3,,75.00,9e53d301-29fc-4b62-a3ed-041e4e9cacc2,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,19.60,29.52, Value ,VESSEL,351.84,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.317815,-9.6004,FID: 4,,100.00,6aea9f90-6af2-4bf1-9ec2-dcac1550205d,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,3.63,34.16, Value ,VESSEL,357.98,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.688063,-9.600445,FID: 5,,100.00,526c4976-2098-4a3d-88ad-2fde212e4247,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,12.21,49.70, Value ,VESSEL,037.11,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-145.205518,-9.545729,FID: 6,,100.00,5c829c6d-bdb5-4df2-96b0-679e0fa94df8,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,9.80,33.44, Value ,VESSEL,035.85,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.560371,-9.833826,FID: 7,,100.00,923257f8-415f-42cc-9b3a-027f21697572,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,7.49,31.80, Value ,VESSEL,044.32,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-145.655293,-9.666401,FID: 9,,100.00,db9da8f2-d308-484c-ba3e-a57d32492e00,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,14.25,49.36, Value ,VESSEL,049.64,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-145.111102,-9.958339,FID: 10,,100.00,95102e90-b4b0-4342-af56-3b85e019fbb7,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,15.59,63.00, Value ,VESSEL,164.25,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.608954,-10.10343,FID: 11,,100.00,19aba297-690d-4c90-b9e6-f4e8048e9d14,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,14.64,62.10, Value ,VESSEL,193.47,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.328005,-10.183989,FID: 12,,100.00,c7b65d03-3f07-4279-9d94-1ac8f9ab454a,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,6.54,43.48, Value ,VESSEL,351.36,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
-144.758668,-10.207831,FID: 13,,100.00,a95799d2-a733-4c50-8df5-0663fa5130fb,2019-08-31T15:05:53.843000Z,2019-08-31T15:07:07.938000Z,HH,9.24,44.61, Value ,VESSEL,158.81,RS2_20190831_150553_0074_DVWF_HH_SCS_753433_9526_29818035
