,ssvid,score,detect_id,scene_id,gfw_length,sar_length,is_fishing,likelihood_in,region,within_footprint_5km,match_review
147,664062000,0.00371539333862651,2da10a74-9953-459d-9c89-27135311615e,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,41.56434055509,48.46,True,1.00000000000001,indian,True,yes_amb
148,416005115,0.0789720497611166,357b8ff7-2a04-4308-8c14-5de221144bf9,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,39.35,66.34,True,0.999999999999995,indian,True,yes
149,664115740,1.17362436974405,3b746a11-aec0-4a52-819e-d717c719189a,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,57.43,125.95,True,1.0,indian,True,yes
150,416329000,0.137215484008541,70f47f7d-cef8-4e15-b51c-f535bc2de7f1,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,59.1,39.37,True,0.999999999999989,indian,True,yes
151,416330000,0.0185161255446597,a9b74fff-1f71-4e3d-a301-bb81f017fc93,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,56.0,84.12,True,1.00000000000001,indian,True,yes
152,416316000,0.000189326580165136,52f387b1-c472-4bfe-b92d-a5b55049d96f,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,53.15,13.56,True,0.999143743064078,indian,True,yes_amb
153,416002125,0.599672765754987,a3c5adcc-45e4-4c17-a393-1307331b1dcb,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,32.6119276936333,16.19,True,0.999999999999992,indian,True,yes
154,416005233,0.0364912360875294,799945de-2587-407f-ae7f-ef998526b1aa,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,41.46,44.78,True,1.0,indian,True,yes
155,416766000,0.000881129032416898,f6d43c7d-a05e-41c2-b6d6-ccfebf9aa0c9,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,49.2314523187541,53.94,True,1.00000000000001,indian,True,yes
156,416229900,0.0203585054867986,ef712136-0ad2-42ba-a381-d6386e4b1af2,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,21.95,18.98,True,1.00000000000001,indian,True,yes
157,416005579,3.5529421071757,f4e05455-30b8-41a9-aebb-1c26f0d34871,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,39.0,96.4,True,0.999999999999999,indian,True,yes
158,416136900,37.476152395605,9e1bb3aa-6420-42de-8364-b41175a676a6,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,54.5,57.23,True,0.999999999999998,indian,True,yes
159,412333331,0.31035245528472,ff3b88bf-f960-41b5-aa33-384ee3f4c8cd,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,52.7573541804882,47.77,True,1.00000000000001,indian,True,yes
160,416766000,0.123668701048086,778a4753-ca0f-4022-9da2-d8d330e23879,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,49.2314523187541,97.12,True,1.0,indian,True,yes
161,416005060,0.0240862378868834,6bdb177a-2126-4ab9-8a00-5db0a4887887,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,40.2,42.97,True,1.00000000000001,indian,True,yes
162,416005206,1.41213821984966,dff0aae0-6d3b-47b1-800d-09b04bb8cdcd,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,38.0,37.67,True,1.00000000000001,indian,True,yes
163,416826000,2.20164807167932e-05,5c4fc7fb-35f6-4cdd-b433-8afdc12968ee,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,52.3,68.91,True,0.996443204433758,indian,True,maybe
164,416005540,0.0644831922887553,fe86c906-a7bb-424e-943f-3d51fa4b6ce1,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,41.2,87.5,True,1.00000000000001,indian,True,yes
165,416005206,0.0621110971301078,961ca006-688a-4a4e-8e87-38af503c6306,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,38.0,44.21,True,1.00000000000001,indian,True,yes
166,416888888,12.828558018181,d53d72db-8a54-4784-97be-c7bd16bcbe60,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,40.6,27.54,True,0.999999999999997,indian,True,yes
167,664070000,10.166946913734,25391ea1-7e15-4f86-9f38-10af7a42ca72,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,39.0,18.11,True,0.999999999999999,indian,True,yes
168,416635000,0.018714295231951,3616c835-7f45-47ab-b364-3fa3237cad43,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,56.1,43.82,True,0.999999999999997,indian,True,yes
169,416313000,0.00265254894287669,a92a4a52-3940-443f-a29d-13dc520f8c44,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,56.0,47.51,True,0.999999999999998,indian,True,yes
170,416004245,0.0116476391174331,c6a9d23b-cc9b-4b18-866e-11c520ee1676,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,22.6,37.96,True,0.999999872294906,indian,True,yes
171,416005073,0.0525506603080393,71c7ab77-c079-4c23-bcd6-6d84caddd395,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,37.9,81.86,True,1.0,indian,True,yes
172,416002125,1.17943550408242,a32a24aa-80a8-4d69-8b5f-e9e3983f90f1,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,32.6119276936333,33.32,True,0.999999999999995,indian,True,yes
173,416004624,0.00010954146645864,82c0b833-821d-4549-9f25-8ee6e33af942,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,23.9,26.2,True,0.958841883623394,indian,True,yes
174,416005060,0.00657913908272849,89694436-8894-44b8-8d02-62803fe93beb,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,40.2,41.69,True,1.00000000000001,indian,True,yes
175,416214900,1.31478516613819e-06,17516013-2f30-41d2-87c5-d3cbebed7def,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,29.7,77.82,True,0.999999999999994,indian,True,no
176,416005060,0.0022545767289417,7bf1e77f-d6b6-4426-92e4-0b9bd4529b23,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,40.2,50.22,True,1.0,indian,True,yes
177,416214900,1.68617233752087,93e7df08-f023-4f04-8196-f684f5a2565a,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,29.7,56.87,True,0.999999999999992,indian,True,yes
178,664070000,0.151556188790986,c05e9ae9-9513-43f4-a9f6-9668f17948d5,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,39.0,122.94,True,0.999999999999992,indian,True,yes
179,664075000,0.0032167645297284,92582aab-0d08-4ad1-b22b-48bbd46d1edf,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,39.0,42.13,True,1.00000000000001,indian,True,yes
180,419001497,4.82814552554562,2dff1563-4500-40e6-b9dc-5f2579181555,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,87.4273347277833,152.04,False,1.00000000000001,indian,True,yes
181,258724000,0.253520541733301,00005bce-03ac-43ae-8274-484f6a054ff2,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,168.165531211742,141.1,False,0.999999999999993,indian,True,yes
182,416888888,3.90716155629301,f7e8e898-4177-44d1-84aa-b96795cae5cf,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,40.6,15.66,True,1.00000000000001,indian,True,yes
183,416775000,0.402376712120897,91ae789c-da2b-4dd5-8613-ca5f59541c9f,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,48.8,110.71,True,1.00000000000001,indian,True,yes
184,538007516,0.259260398348356,cc96695d-d44f-4a2d-b5cb-66c8462d1223,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,135.383655170476,190.6,False,0.999999999999997,indian,True,yes
185,210274000,16.2023937014096,fd4196c6-37a5-426f-885c-49496507650d,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,172.158573492068,200.6,False,0.999999999999994,indian,True,yes
186,416246700,3.77587293248515,0339f30b-f1b9-4536-843a-e60e03dceba3,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,40.45,24.13,True,1.0,indian,True,yes
187,416003173,0.0340705905863353,098ac8c7-28e9-4189-b260-67e1ba62b681,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,29.2,33.52,True,1.0,indian,True,yes
188,224883000,0.000448870625464181,e524eeb1-ab90-4db9-9693-083e13d8ad68,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,40.0,47.4,False,0.704283552921695,indian,True,yes
189,209721000,3.80736298642683,b5468727-7626-4dcc-9e77-44c6c542a2aa,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,163.712582190528,210.66,False,0.999999999999993,indian,True,yes
190,403516000,1.09295855035956,7721634a-a404-47a2-a1e7-2ad6830167fe,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,163.207722078205,254.19,False,1.0,indian,True,yes
191,664137000,1.25979287865678,4d16325b-f280-47f1-b1eb-4355d2cf090a,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,48.7,54.43,True,0.999999999999994,indian,True,yes
192,664062000,0.0914649645464672,829d1763-f30f-4395-82ac-ea8dc7536707,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,41.56434055509,36.42,True,0.999999999999995,indian,True,yes
193,441645000,1.40055793668952,b9393235-4ad6-49b1-a323-064ebade5fc6,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,52.2433333333333,85.19,True,1.0,indian,True,yes
194,416175800,0.0769752103795024,8d9b600c-5abc-4650-bce8-6520bdf99bb9,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,27.39,24.12,True,1.0,indian,True,yes
195,416002767,0.078421925340197,b8fac486-e930-4fc6-a727-df063176abb8,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,29.88,31.98,True,0.999999999999995,indian,True,yes
196,416635000,0.985572317028645,e51a6f4b-dd8a-4dcf-a3fa-4d45fd15c42c,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,56.1,65.3,True,0.999999999999997,indian,True,yes
197,416005307,0.0031723514657689,c1f908b9-4f02-4b9e-8e3b-7345938456e5,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,40.6,39.21,True,0.999999999999996,indian,True,yes
198,416889000,0.0635714845324251,57f5aba7-3dd0-41bf-87b7-cbf1beae0ab2,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,55.3,67.61,True,0.999999999999996,indian,True,yes
199,416005579,0.0260489420581724,79ce0fc4-01f8-403e-a5f3-e34e6d705148,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,39.0,49.38,True,1.00000000000001,indian,True,yes
200,416083600,0.11627059706342,fa8de0f5-018c-4957-859b-a30d2755b218,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,29.3,33.04,True,0.999999999999999,indian,True,yes
201,416083600,0.0164157108919288,a98db8fa-dd2e-42b9-bc83-62f0c71eafb9,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,29.3,80.43,True,1.0,indian,True,yes_amb
202,416000652,0.00183755781886394,552d52d9-3f69-404b-9708-a8207c52bfb2,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,27.3,52.73,True,0.999999942168725,indian,True,yes
203,416004773,1.79727601825287,ab1662c4-3c8a-447c-b8f1-63156b3860ca,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,37.54,22.83,True,1.0,indian,True,yes
204,416002508,0.0681943128872925,c0bd23e9-20a9-4aeb-96e4-3f32edcdb840,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,30.8049335023292,48.36,True,1.0,indian,True,yes
205,416252500,0.00585371400545163,e3e56c58-a1f9-4a82-8844-6e511634c318,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,40.1,25.9,True,0.999999999999992,indian,True,yes
206,416004507,0.225624777343559,05f96c15-6c6b-4740-858f-ad77af89b438,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,22.61,36.4,True,0.999999999999999,indian,True,yes
207,412329421,1.95830294700907,d63eff0c-8be2-4ecb-838f-ad3e7c461b80,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,39.2173333333333,35.83,True,0.999999999999994,indian,True,yes
208,200042407,0.00078203293878518,73a35833-ef92-43ee-a72b-bcaf16d71044,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,35.4527423743152,64.4,True,0.999999999999994,indian,True,yes
209,416004879,0.000280138660635726,e35a7e08-abf0-493f-8329-62b0bf56a37c,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,40.7048036766162,32.13,True,0.997252095875484,indian,True,yes_amb
210,416766000,3.61453403117286,4385fe1a-73a2-4222-a060-6359863c0f2d,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,49.2314523187541,48.8,True,0.999999999999999,indian,True,yes
211,200041634,0.312335150661214,4024f7b5-2ead-456c-a0e2-099af747b1e0,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,42.4070657924793,114.52,True,0.99999999999999,indian,True,yes
212,664075000,0.0828143723014887,c94dae28-998e-4742-ac7c-fc01e3bb5a50,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,39.0,164.1,True,1.0,indian,True,yes
213,416059700,3.10421884623087,02097b6c-2006-4e64-ad35-ca4223bda54a,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,54.05,61.21,True,0.999999999999998,indian,True,yes
214,664137000,0.0245902851987346,1ac8f2be-894d-423d-bcd3-a2ca38d79930,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,48.7,101.35,True,0.999999999999999,indian,True,yes
215,416879000,0.0157411668759795,f14b3507-9709-4d0a-8f51-6612cf886054,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,48.9,41.44,True,0.999999999999993,indian,True,yes
216,416330000,0.000577792514854324,1919dee6-0ad6-4f41-9bb7-6a0f48271688,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,56.0,49.49,True,1.0,indian,True,yes
217,416004473,6.35201395900607e-09,4d13a707-bed3-4dc2-b59e-cff921d68ae0,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,36.0,61.49,True,1.00000000000001,indian,True,no
218,416005073,0.0309696236579439,66636d5b-c611-4938-8bf7-1e02ed7e65c6,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,37.9,66.28,True,0.999999999999989,indian,True,yes
219,664075000,0.00663268899594681,47288d04-e5a1-4b2a-9fb9-004b46336833,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,39.0,40.62,True,1.0,indian,True,yes
220,416005115,0.00279717164206886,feabfbcf-6ce8-407c-a139-e5b0b8af6d6c,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,39.35,52.75,True,0.999999999999996,indian,True,yes
221,416558000,0.0476975661507052,f35635c2-d3ab-41cd-a100-914cd14a202d,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,48.8,150.68,True,0.999999999999996,indian,True,yes
222,416005307,0.00120778558281746,79ecb4f1-c3d2-41bf-8d8f-6c942b478606,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,40.6,20.09,True,0.999999999999998,indian,True,yes_amb
223,416005359,4.55800809364023e-07,9439824c-dd16-4575-a581-6245b90b31d3,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,41.4,50.12,True,0.999999999997347,indian,True,no
224,416635000,0.50309005585967,fad2b690-5267-4534-975c-4059c9d7140f,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,56.1,22.96,True,1.00000000000001,indian,True,yes
225,664115740,0.00935217929566408,5763027f-85b5-4e8b-a305-66734b22983b,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,57.43,75.15,True,0.999051721905734,indian,True,yes
226,664137000,0.531523065037869,22d2ae0c-0b83-4bb7-a813-b2c76ab3a584,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,48.7,45.86,True,1.0,indian,True,yes
227,416002508,0.000309697482245919,b3688edd-eb1b-4b65-a59e-f97f7cb9292b,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,30.8049335023292,96.33,True,0.999999971348283,indian,True,yes
228,416239800,0.00215288577210986,bcef6c77-b824-456b-8e2a-9c475aa515ee,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,35.7,14.79,True,0.999999978834601,indian,True,yes
229,416002508,0.0705907288371979,fec445e2-eafc-4fd4-929b-dd1986760d7b,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,30.8049335023292,95.9,True,0.999999999999994,indian,True,yes
230,253128000,0.0270018252340572,de992e23-90b4-4477-b6ba-0c667148a0d5,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,91.9593924105646,116.61,False,1.0,indian,True,yes
231,647581120,1.74532667156546e-07,fc4ee0c6-2beb-4ead-bef4-ebb07d757cee,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,24.649986753388,13.52,False,0.999611749795906,indian,True,no
232,200041634,0.0238520950966713,03cb74ed-674f-49d9-b004-573f3e395690,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,42.4070657924793,118.03,True,0.999999999999996,indian,True,yes
233,416004624,0.00273207247275694,cf24419c-4368-433a-bb3a-ee6f8b016609,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,23.9,60.5,True,0.999999999999998,indian,True,yes
234,412333331,3.31965745858045,de3c1939-7ecb-4eb0-a0ad-2b893beb3f67,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,52.7573541804882,81.47,True,0.999999999999999,indian,True,yes
235,664075000,7.15703246792884e-07,cf9bde65-581a-4699-8269-d2138baf821f,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,39.0,29.18,True,1.00000000000001,indian,True,no 
236,416766000,0.0024943622788992,4165dc43-934b-4fa8-b80d-3b1f4c8ca804,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,49.2314523187541,58.29,True,1.00000000000001,indian,True,yes
237,416004369,0.00428739917343145,db952b9b-995b-4167-afe5-1b4205bbcb26,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,35.76,31.14,True,1.00000000000001,indian,True,yes
238,664075000,0.00444921438020367,ea04bc19-08e4-4c0e-b498-7194038208ac,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,39.0,28.03,True,1.00000000000001,indian,True,yes
239,416316000,1.20802634147171,9dc2bd67-46ca-4ebd-82fb-ac6a7147c09e,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,53.15,107.33,True,0.999999999999992,indian,True,yes
240,416005540,0.537615957975092,45d810d9-bcba-46f5-bc03-a9ba0dc6a604,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,41.2,61.94,True,1.0,indian,True,yes
241,416004427,0.000274114365461873,34851f05-1e6c-4d51-87c8-77d2c95012eb,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,23.95,66.71,True,1.00000000000001,indian,True,yes
242,416005206,0.694396889833514,7ff21301-2cc2-4643-a87c-1000962513ac,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,38.0,26.12,True,0.999999999999998,indian,True,yes
243,416768000,0.164873291406996,cd6f4d92-f702-4669-a5c0-ba58bf540068,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,51.85,36.03,True,1.0,indian,True,yes
244,247088200,0.00216709513795744,0a3571b8-ac04-4c9f-8eab-7159d2915696,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,156.449199125613,286.51,False,1.0,indian,True,yes
245,247088200,0.377407892361412,21adc802-9e87-4604-80df-38ccea471e52,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,156.449199125613,270.75,False,0.999999999999998,indian,True,yes
246,248440000,1.773327954513,3246bccf-199a-4d84-af96-0ee4b9fc8903,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,157.076342333631,159.19,False,0.999999999999998,indian,True,yes
247,636090534,0.27898154113611,a3ba8065-ca71-4d20-9a20-dfd5c97d9c0d,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,174.482673245954,157.15,False,0.999999999999993,indian,True,yes
248,416005073,4.46425828300613e-05,1f2701b6-8bef-4537-8225-4cc82a7871f5,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,37.9,26.71,True,1.00000000000001,indian,True,maybe
249,416316000,1.94085290192678,655efd30-5f31-4ce4-9d91-adafbd21043e,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,53.15,125.26,True,0.999999999999996,indian,True,yes
250,412482958,4.82219538114075e-09,1a3843b5-1dd6-464f-889c-90d966bc30f5,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,47.4574840480932,42.92,True,0.999999999999993,indian,True,no
251,416558000,0.00489850783856391,4e37c9db-287f-4790-8bc5-76f2fc13708e,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,48.8,56.7,True,1.00000000000001,indian,True,yes
252,416004773,0.0683984492558693,189797bb-42f2-49b9-97ba-b7cb24c694a4,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,37.54,48.16,True,1.0,indian,True,yes
253,416633000,0.00354841479792007,79e88e46-6f6b-4e31-8c89-90c8332b6b5d,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,55.9,119.66,True,1.0,indian,True,yes
254,416059700,1.30793267375359,1ea24f0b-9a5c-4a32-8598-b2ff6bf5a2bd,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,54.05,36.43,True,1.0,indian,True,yes
255,416005668,0.000241266821327044,dd10174b-a90a-41d7-b2c3-d9f4092a2111,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,40.95,53.06,True,0.999999999999999,indian,True,yes_amb
256,416004879,1.70993408959385,1d207fa1-4307-4a67-a44f-64090bd0c612,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,40.7048036766162,89.67,True,1.00000000000001,indian,True,yes
257,200041634,0.263450562433381,437beed6-4d9a-434d-a0ea-c4d63a1d922a,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,42.4070657924793,45.74,True,0.999999999999998,indian,True,yes
258,416229900,6.18631496844113e-05,d04b1bd5-df06-4b52-a356-5e30f89d4841,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,21.95,31.02,True,0.994491414587751,indian,True,maybe
259,416005073,0.00433987650676346,28cae5ea-dd14-4dd0-ab92-d4816a1df111,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,37.9,98.69,True,1.0,indian,True,yes
260,416775000,0.665678463936473,35ec1947-4962-471d-a2aa-dcffde6cf6af,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,48.8,88.35,True,0.999999999999999,indian,True,yes
261,416094500,0.000328769230833099,d409b13d-41f0-4b74-907d-610bcea3e1ca,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,48.8,54.09,True,0.999999999999997,indian,True,yes_amb
262,416004473,0.000829514421649612,ee85b959-9e78-4ae6-86cc-4cdf2c180cc4,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,36.0,27.69,True,1.0,indian,True,yes
263,416055600,0.00265569025724721,02b0d9ea-4bfc-4882-b769-f1c909619e80,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,56.0,70.72,True,1.00000000000001,indian,True,yes
264,566995000,2.32564896056816,0ab40e40-3b9d-4973-92a8-d769fc0ed151,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,160.520960614559,163.69,False,0.999999999999997,indian,True,yes
265,416633000,0.0534137521093036,e2e360a2-06e0-496a-a08b-d057fb4d0abf,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,55.9,78.03,True,1.00000000000001,indian,True,yes
266,416005668,0.0938190896235519,1e39454e-ed09-463c-9b91-4a27208280a2,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,40.95,22.98,True,1.0,indian,True,yes
267,229452000,0.116496677542312,38838178-8966-4553-b2bd-f27e5b1292a8,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,189.933733973638,270.47,False,1.0,indian,True,yes
268,664075000,0.448590649126916,7a3ff801-5f7f-43b1-9655-dad6f69ba4a8,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,39.0,42.27,True,1.00000000000001,indian,True,yes
269,416863000,11.1155335781465,19d41a05-6767-4562-860c-01fddb791408,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,54.15,84.16,True,1.0,indian,True,yes
270,416004879,2.7935499032765,e297967c-8484-441d-96bf-3963826d3f74,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,40.7048036766162,41.37,True,0.999999999999996,indian,True,yes
271,636016943,0.698356940914137,c9198d10-5d57-4ad7-a667-ab6abebd99d1,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,159.673505975662,107.13,False,0.95913954737861,indian,False,yes
272,416329000,0.561260366651521,f9a35c98-3d98-43e0-b77b-86fa87f51898,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,59.1,46.51,True,1.0,indian,True,yes
273,416826000,7.33946681424935e-05,1847b3db-e03a-4383-a130-58ec0d98edc6,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,52.3,67.04,True,0.963421910384812,indian,True,maybe_amb
274,416243500,0.731962182430923,4fbbe450-cf51-488a-b033-bfc3469309f8,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,37.5,48.2,True,0.999999999999993,indian,True,yes
275,416004856,1.93454491667935,376551bc-60e5-44d4-98d3-52d439960650,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,41.6,50.88,True,0.999999999999995,indian,True,yes
276,416004245,0.0103777174044518,88f3b0f8-04ec-4cc5-932a-0b310e740859,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,22.6,24.68,True,1.0,indian,True,yes
277,416775000,0.819400299358416,fad4d96b-9778-4e64-bec9-e9ac42fb9c45,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,48.8,30.44,True,1.0,indian,True,yes
278,416766000,0.000846741258009927,500f0411-5a60-4d61-9b73-2fae39e366a6,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,49.2314523187541,108.14,True,0.999999908215893,indian,True,yes
279,220529000,0.118083596099102,02121d9c-8e33-438d-92c4-9775dfc5faca,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,198.326455800666,171.06,False,1.0,indian,True,yes
280,416888888,0.111209529557307,da05526b-b171-4ae6-ad46-43e3930e1973,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,40.6,55.72,True,1.0,indian,True,yes
