X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
51.104521,-12.311724,FID: 1,,100.00,552d52d9-3f69-404b-9708-a8207c52bfb2,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,6.76,52.73, Value ,VESSEL,015.58,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
50.867154,-12.821863,FID: 2,,100.00,1ea24f0b-9a5c-4a32-8598-b2ff6bf5a2bd,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,6.25,36.43, Value ,VESSEL,012.38,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
54.955689,-12.464638,FID: 3,,75.00,105a53de-3163-43f7-a6df-2f387776accd,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,4.55,26.61, Value ,VESSEL,062.12,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
54.793167,-12.526074,FID: 4,,100.00,ab1662c4-3c8a-447c-b8f1-63156b3860ca,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,5.62,22.83, Value ,VESSEL,019.67,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
54.476018,-12.409123,FID: 5,,100.00,d26e7d21-953f-4211-a198-0f3f47eec119,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,6.39,34.23, Value ,VESSEL,199.74,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
53.049471,-12.018896,FID: 6,,100.00,d2b87f9b-8114-4dac-a9a6-dee3137b44a2,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,7.33,39.33, Value ,VESSEL,224.33,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
51.36936,-11.499909,FID: 7,,100.00,a3ba8065-ca71-4d20-9a20-dfd5c97d9c0d,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,26.40,157.15, Value ,VESSEL,191.34,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
52.430888,-12.519283,FID: 0,,100.00,d0028573-8ac4-4709-b127-854971a41bf6,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,8.45,34.74, Value ,VESSEL,066.30,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
52.727985,-10.870403,FID: 8,,100.00,0abe0237-5630-4c2b-b3b5-fbb1ae2694d0,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,7.62,49.77, Value ,VESSEL,203.86,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
52.577539,-10.718178,FID: 9,,100.00,cab3acd3-c859-4412-9c65-ae9794bf948f,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,11.85,71.94, Value ,VESSEL,036.24,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
54.827359,-10.093386,FID: 10,,100.00,89694436-8894-44b8-8d02-62803fe93beb,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,11.34,41.69, Value ,VESSEL,009.82,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
53.080497,-9.787105,FID: 11,,100.00,4ff1aafd-7120-49aa-bc73-57acab6ec8b4,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,5.61,32.60, Value ,VESSEL,036.13,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
51.855665,-9.598686,FID: 12,,50.00,35a64dcb-05f6-4c94-96cc-7415832896eb,2019-12-08T01:52:58.548000Z,2019-12-08T01:54:12.664000Z,HH,3.75,22.59, Value ,VESSEL,193.78,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800
