X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
49.568156,-11.296196,FID: 14,,100.00,00005bce-03ac-43ae-8274-484f6a054ff2,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,17.76,141.10, Value ,VESSEL,072.26,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
51.381458,-11.627189,FID: 15,,100.00,aaea5f0d-90b0-425b-9d02-69dc62fa8533,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,6.04,39.27, Value ,VESSEL,199.78,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
48.452077,-13.249212,FID: 0,,50.00,4ec2ce54-d8ed-49ac-a12f-12d0bc7e2162,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,2.88,17.36, Value ,VESSEL,259.33,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.325272,-10.432902,FID: 8,,100.00,a0eafa7d-1dfa-4ca0-ad08-805b02e6b5ec,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,5.72,37.82, Value ,VESSEL,013.68,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.475506,-11.929059,FID: 16,,100.00,b9393235-4ad6-49b1-a323-064ebade5fc6,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,9.99,85.19, Value ,VESSEL,004.51,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.702754,-12.057881,FID: 17,,100.00,b3286965-e189-4530-b6d1-9e0a01d81ebb,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,10.98,70.46, Value ,VESSEL,009.70,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.667691,-12.495195,FID: 18,,100.00,6532b575-8794-4e28-b0f6-0e02d5783af7,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,11.33,64.80, Value ,VESSEL,196.09,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.002737,-12.782823,FID: 19,,100.00,d06ea894-5322-4eb2-bf21-993804b3f9e1,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,7.07,31.89, Value ,VESSEL,346.27,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
52.400253,-12.51221,FID: 20,,100.00,da05526b-b171-4ae6-ad46-43e3930e1973,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,7.60,55.72, Value ,VESSEL,325.00,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
51.30077,-13.001968,FID: 21,,100.00,70f47f7d-cef8-4e15-b51c-f535bc2de7f1,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,5.67,39.37, Value ,VESSEL,015.96,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
50.880745,-13.251584,FID: 22,,100.00,f14b3507-9709-4d0a-8f51-6612cf886054,2019-11-26T15:11:56.068000Z,2019-11-26T15:13:10.169000Z,HH,10.61,41.44, Value ,VESSEL,310.76,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938
