X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
56.569273,-10.340258,FID: 1,,100.00,64ee1dff-aa5a-4572-b965-2dab061b5906,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,25.08,219.91, Value ,VESSEL,013.91,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
56.588507,-10.430234,FID: 2,,100.00,54da8d43-e510-475a-9867-3b65f3f6a687,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,12.94,88.46, Value ,VESSEL,231.57,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
55.757083,-8.454757,FID: 3,,50.00,3143508d-a116-482f-9d3a-96e5ab6fb4fb,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,8.78,131.60, Value ,VESSEL,358.23,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
56.02084,-8.205408,FID: 4,,100.00,aac84a43-4058-4b5b-a0a4-c2a1e5c3d62d,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,15.12,129.98, Value ,VESSEL,346.66,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
56.497299,-8.189774,FID: 5,,100.00,df009f6d-43e6-4bc4-bf87-0871139aaf14,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,8.43,83.38, Value ,VESSEL,018.37,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
54.795119,-8.642563,FID: 6,,100.00,091a9bcc-b4c1-4327-a4a9-d8990500cb88,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,16.31,81.10, Value ,VESSEL,170.38,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
55.908299,-8.386914,FID: 7,,50.00,86c62985-f94d-4af2-a5dc-f8847a0b3e93,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,10.81,69.39, Value ,VESSEL,019.52,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
54.097738,-9.069688,FID: 9,,100.00,9fa5e549-f97e-48e8-ad2b-e237dbf2fb7e,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,12.44,50.60, Value ,VESSEL,023.44,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
53.870869,-9.251653,FID: 10,,100.00,5763027f-85b5-4e8b-a305-66734b22983b,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,6.75,75.15, Value ,VESSEL,214.24,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
56.75776,-8.797732,FID: 11,,100.00,b69ac87d-579f-4f15-be35-51ebf5aa6a32,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,11.36,72.95, Value ,VESSEL,189.79,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
57.545641,-8.666177,FID: 12,,100.00,929baef0-dc20-4a55-87a5-1a4f54f3e7c0,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,27.81,190.94, Value ,VESSEL,059.93,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
56.236612,-9.457327,FID: 13,,100.00,c4a25e45-76f0-4b21-98e3-b68530c7b0cf,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,10.04,110.80, Value ,VESSEL,325.27,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
54.090842,-10.202009,FID: 14,,100.00,a146a42d-558e-47ec-b658-c8caf813f7a2,2019-12-14T14:46:58.729000Z,2019-12-14T14:48:12.831000Z,HH,16.77,118.56, Value ,VESSEL,328.35,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546
