X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
54.182456,-8.989353,FID: 1,,100.00,010a16df-de6b-48e7-8612-5ac004fb6a81,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,12.88,74.52, Value ,VESSEL,042.50,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.163825,-9.117362,FID: 2,,50.00,155cb1af-dec6-4527-a416-d5293684f9e9,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,11.57,74.56, Value ,VESSEL,025.07,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
57.74357,-9.24262,FID: 3,,100.00,2dff1563-4500-40e6-b9dc-5f2579181555,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,13.49,152.04, Value ,VESSEL,352.42,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
54.991468,-10.223089,FID: 4,,75.00,93e7df08-f023-4f04-8196-f684f5a2565a,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,10.11,56.87, Value ,VESSEL,198.67,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.739873,-10.293404,FID: 5,,100.00,c6b84707-cfd1-44cb-a313-1a37932f6538,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,15.10,237.59, Value ,VESSEL,172.72,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
57.323606,-10.278976,FID: 6,,100.00,718b9ed5-884b-44ad-a9b0-175bb33ebb8c,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,23.96,221.00, Value ,VESSEL,021.23,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
55.589299,-10.742293,FID: 7,,50.00,78fc0980-80ee-4f19-b0cd-5bd467ce97fa,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,1.26,40.02, Value ,VESSEL,117.74,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.859754,-11.744509,FID: 9,,50.00,0938bd24-7160-43d7-8ed7-d614e4600c78,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,6.27,68.18, Value ,VESSEL,345.16,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.730959,-11.795484,FID: 10,,50.00,45d810d9-bcba-46f5-bc03-a9ba0dc6a604,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,8.87,61.94, Value ,VESSEL,168.56,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.113887,-12.24286,FID: 11,,100.00,7721634a-a404-47a2-a1e7-2ad6830167fe,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,18.66,254.19, Value ,VESSEL,202.32,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
55.689793,-12.404789,FID: 12,,100.00,91ae789c-da2b-4dd5-8613-ca5f59541c9f,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,20.25,110.71, Value ,VESSEL,323.76,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
55.342839,-12.673949,FID: 13,,100.00,f4e05455-30b8-41a9-aebb-1c26f0d34871,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,11.29,96.40, Value ,VESSEL,170.22,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.266099,-12.439637,FID: 14,,100.00,05f96c15-6c6b-4740-858f-ad77af89b438,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,8.10,36.40, Value ,VESSEL,299.91,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.727955,-12.662194,FID: 15,,100.00,655efd30-5f31-4ce4-9d91-adafbd21043e,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,9.16,125.26, Value ,VESSEL,169.04,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
56.579973,-10.339852,FID: 0,,100.00,87adeeed-d359-4f7f-bc3a-4911c980e77e,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,19.52,226.15, Value ,VESSEL,011.32,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
57.99263,-11.390031,FID: 8,,75.00,1ad45743-3025-40f1-a4ad-06e9732030e0,2020-01-07T14:46:50.181000Z,2020-01-07T14:48:04.288000Z,HH,10.37,88.18, Value ,VESSEL,317.99,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
