X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
56.583628,-10.343509,FID: 1,,75.00,02ea8831-ae14-443c-9965-37b1a1296c6d,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,5.68,24.90, Value ,VESSEL,066.27,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.583944,-10.345025,FID: 2,,75.00,06b554fc-72dc-4dc2-8c00-377e9fd18155,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,10.15,37.53, Value ,VESSEL,005.51,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.523597,-10.346861,FID: 3,,100.00,bc313937-457f-4ca5-8735-0606256f5db9,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,28.07,104.41, Value ,VESSEL,043.52,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.573344,-10.339947,FID: 4,,100.00,5d4c97cf-034d-46d3-895a-654a90429157,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,24.88,145.48, Value ,VESSEL,101.53,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
54.576524,-9.23924,FID: 5,,75.00,82c0b833-821d-4549-9f25-8ee6e33af942,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,6.71,26.20, Value ,VESSEL,019.99,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
53.022816,-9.056383,FID: 6,,100.00,9b90dc8a-4650-42b3-b1f8-0bea7feb7ff6,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,15.19,62.00, Value ,VESSEL,180.70,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
52.967834,-9.471552,FID: 7,,75.00,8a8aeeb8-13db-4beb-8e6f-ecc11725e962,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,11.09,24.82, Value ,VESSEL,031.38,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.232602,-10.673745,FID: 9,,100.00,21adc802-9e87-4604-80df-38ccea471e52,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,55.19,270.75, Value ,VESSEL,354.96,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
53.400036,-10.066601,FID: 10,,75.00,1bdffe67-cae4-490e-91e8-5c49fd9fe0d9,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,7.17,35.59, Value ,VESSEL,016.36,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
55.229525,-10.631689,FID: 11,,100.00,33c67fd9-8b1e-4c0a-a7ec-4eed92dd7e94,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,13.37,36.21, Value ,VESSEL,014.28,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
54.999901,-11.754686,FID: 12,,75.00,d5466205-8b16-4520-8f49-73c14330ccfe,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,7.03,17.79, Value ,VESSEL,080.25,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
54.835818,-12.248343,FID: 13,,100.00,cf9bde65-581a-4699-8269-d2138baf821f,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,6.02,29.18, Value ,VESSEL,009.31,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
54.356488,-12.338652,FID: 14,,100.00,49e5df1a-7748-472a-a04d-509821dbddc9,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,20.63,114.05, Value ,VESSEL,240.25,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
55.439602,-12.726245,FID: 15,,100.00,f6d43c7d-a05e-41c2-b6d6-ccfebf9aa0c9,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,10.91,53.94, Value ,VESSEL,004.77,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.583713,-10.339051,FID: 0,,75.00,3d276de5-3ba9-4916-9d37-a4ef8854ea02,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,14.94,68.39, Value ,VESSEL,353.57,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
56.561667,-10.429716,FID: 8,,100.00,b909d7b9-e002-4e97-a995-317cbed8a5a9,2019-10-28T01:48:48.775000Z,2019-10-28T01:50:02.887000Z,HH,7.23,42.86, Value ,VESSEL,326.54,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964
