X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
53.540646,-9.105841,FID: 1,,100.00,93b4651c-0af9-45ad-be61-c75f87de5fda,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,18.40,94.26, Value ,VESSEL,347.34,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
52.207873,-9.599096,FID: 2,,100.00,7d8a25b3-d961-4882-9a5e-79bca34ff2bc,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,8.30,56.93, Value ,VESSEL,158.79,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
52.512413,-9.549458,FID: 3,,100.00,a9b74fff-1f71-4e3d-a301-bb81f017fc93,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,13.88,84.12, Value ,VESSEL,163.69,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.988187,-8.988346,FID: 4,,50.00,5fd5ed69-c8b4-4d0d-88d5-bd4703ba0ae8,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,9.74,28.67, Value ,VESSEL,166.40,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
52.929202,-9.598294,FID: 5,,100.00,05f2c1b5-0113-49b1-baca-5e3e1fdc6c4a,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,11.95,39.27, Value ,VESSEL,151.56,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
53.502643,-9.709792,FID: 6,,100.00,fd4196c6-37a5-426f-885c-49496507650d,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,46.20,200.60, Value ,VESSEL,248.69,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
55.699136,-9.172996,FID: 7,,100.00,b7333228-936e-4735-af06-288586fe9311,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,13.88,65.28, Value ,VESSEL,166.25,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
52.30965,-10.059352,FID: 9,,100.00,4a2ffab7-fd28-4528-bc6e-c0f81988b6c2,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,22.86,109.91, Value ,VESSEL,160.85,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.806159,-9.51884,FID: 10,,100.00,5c4fc7fb-35f6-4cdd-b433-8afdc12968ee,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,16.40,68.91, Value ,VESSEL,151.01,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
52.062571,-10.218839,FID: 11,,50.00,fad2b690-5267-4534-975c-4059c9d7140f,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,7.79,22.96, Value ,VESSEL,082.90,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
53.836567,-10.044518,FID: 12,,50.00,df76ce97-b54d-4351-945f-b8a5396c9262,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,12.48,44.72, Value ,VESSEL,168.15,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.765795,-10.034265,FID: 13,,100.00,17516013-2f30-41d2-87c5-d3cbebed7def,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,16.67,77.82, Value ,VESSEL,347.28,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.37786,-10.145294,FID: 14,,100.00,a609a742-7d5f-49e7-8282-934d1a4a2e97,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,17.76,114.86, Value ,VESSEL,345.78,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
55.593301,-9.878092,FID: 15,,100.00,23a0af26-c5ff-4d0f-a056-f236335f8ef9,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,26.75,110.79, Value ,VESSEL,345.55,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
53.033544,-10.965378,FID: 17,,100.00,60b1249a-89ac-4fc2-9e7c-2ad661fe2928,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,11.69,75.57, Value ,VESSEL,349.51,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.465048,-10.825728,FID: 18,,75.00,9062d784-733e-483e-83c9-25d29377f6ad,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,10.83,50.62, Value ,VESSEL,176.45,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.721383,-10.783454,FID: 19,,100.00,9dc2bd67-46ca-4ebd-82fb-ac6a7147c09e,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,21.57,107.33, Value ,VESSEL,162.91,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.939795,-11.025846,FID: 20,,100.00,ff3b88bf-f960-41b5-aa33-384ee3f4c8cd,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,14.20,47.77, Value ,VESSEL,141.08,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
54.787939,-11.416889,FID: 21,,75.00,c0bd23e9-20a9-4aeb-96e4-3f32edcdb840,2019-12-24T14:55:13.087000Z,2019-12-24T14:56:27.185000Z,HH,13.65,48.36, Value ,VESSEL,178.34,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269
