X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
47.921604,-8.855936,FID: 1,,75.00,822d80ce-530a-4bb5-b424-b363241f5d40,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,14.20,70.54, Value ,VESSEL,344.25,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
49.317985,-8.733459,FID: 2,,75.00,829d1763-f30f-4395-82ac-ea8dc7536707,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,10.91,36.42, Value ,VESSEL,357.75,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.588914,-9.098213,FID: 3,,100.00,4fbbe450-cf51-488a-b033-bfc3469309f8,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,9.41,48.20, Value ,VESSEL,333.21,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
49.640809,-9.009457,FID: 4,,100.00,cc96695d-d44f-4a2d-b5cb-66c8462d1223,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,40.58,190.60, Value ,VESSEL,220.43,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.496769,-9.30961,FID: 5,,75.00,7a3ff801-5f7f-43b1-9655-dad6f69ba4a8,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,9.37,42.27, Value ,VESSEL,158.32,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
46.990547,-9.807036,FID: 6,,100.00,b5468727-7626-4dcc-9e77-44c6c542a2aa,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,23.75,210.66, Value ,VESSEL,233.04,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
46.949507,-9.899287,FID: 7,,100.00,e524eeb1-ab90-4db9-9693-083e13d8ad68,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,12.15,47.40, Value ,VESSEL,027.81,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.749126,-9.934365,FID: 9,,50.00,7d3ad761-6861-4c88-97da-7b57d0a28c90,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,5.69,14.51, Value ,VESSEL,357.73,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
47.926637,-10.384703,FID: 10,,75.00,0339f30b-f1b9-4536-843a-e60e03dceba3,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,9.92,24.13, Value ,VESSEL,271.67,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.304122,-10.503644,FID: 11,,100.00,b38fc712-fe6d-45a7-83f2-56e63c4e4256,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,22.53,181.41, Value ,VESSEL,037.34,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
49.628663,-10.491069,FID: 12,,50.00,0f0dea03-23f8-411f-b453-2e646b110add,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,3.62,14.15, Value ,VESSEL,073.05,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.176458,-11.843064,FID: 13,,100.00,d2d27ebb-02dd-48ae-ab55-3146c23c4255,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,20.74,191.87, Value ,VESSEL,250.17,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.397068,-12.104563,FID: 14,,100.00,3246bccf-199a-4d84-af96-0ee4b9fc8903,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,25.54,159.19, Value ,VESSEL,208.15,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
47.807684,-12.422775,FID: 15,,50.00,55a6deff-dbce-4834-877c-329088fb58db,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,8.99,25.16, Value ,VESSEL,328.22,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.657712,-12.421926,FID: 0,,50.00,2be2cf3d-e386-439a-9bca-c51d92660f19,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,22.76,88.37, Value ,VESSEL,229.92,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.278001,-9.972734,FID: 8,,50.00,25391ea1-7e15-4f86-9f38-10af7a42ca72,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,7.77,18.11, Value ,VESSEL,155.34,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
48.217587,-12.710452,FID: 16,,100.00,de992e23-90b4-4477-b6ba-0c667148a0d5,2020-01-06T15:16:10.395000Z,2020-01-06T15:17:24.519000Z,HH,19.59,116.61, Value ,VESSEL,027.29,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412
