,lon,lat,Name,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Type,Heading,footprint,scene_id
0,54.18245600000001,-8.989353,FID: 1,100.0,010a16df-de6b-48e7-8612-5ac004fb6a81,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,12.88,74.52,VESSEL,42.5,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
1,56.163825,-9.117362,FID: 2,50.0,155cb1af-dec6-4527-a416-d5293684f9e9,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,11.57,74.56,VESSEL,25.07,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
2,57.74357,-9.24262,FID: 3,100.0,2dff1563-4500-40e6-b9dc-5f2579181555,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,13.49,152.04,VESSEL,352.42,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
3,54.991468000000005,-10.223089,FID: 4,75.0,93e7df08-f023-4f04-8196-f684f5a2565a,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,10.11,56.87,VESSEL,198.67,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
4,56.739872999999996,-10.293403999999999,FID: 5,100.0,c6b84707-cfd1-44cb-a313-1a37932f6538,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,15.1,237.59,VESSEL,172.72,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
5,57.323606000000005,-10.278976,FID: 6,100.0,718b9ed5-884b-44ad-a9b0-175bb33ebb8c,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,23.96,221.0,VESSEL,21.23,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
6,55.589299,-10.742293,FID: 7,50.0,78fc0980-80ee-4f19-b0cd-5bd467ce97fa,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,1.26,40.02,VESSEL,117.74,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
7,56.859754,-11.744508999999999,FID: 9,50.0,0938bd24-7160-43d7-8ed7-d614e4600c78,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,6.27,68.18,VESSEL,345.16,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
8,56.730959,-11.795484,FID: 10,50.0,45d810d9-bcba-46f5-bc03-a9ba0dc6a604,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,8.87,61.94,VESSEL,168.56,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
9,56.113887,-12.24286,FID: 11,100.0,7721634a-a404-47a2-a1e7-2ad6830167fe,2020-01-07 14:46:50.181000+00:00,2020-01-07 14:48:04.288000+00:00,HH,18.66,254.19,VESSEL,202.32,"POLYGON ((53.673748895 -8.98879784, 57.762949598 -8.006383154, 58.856635231 -12.338338296, 54.718927853 -13.360808772, 53.673748895 -8.98879784))",RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414
