X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
-145.474277,-9.385557,FID: 1,,100.00,0c25810a-26ef-4a35-bdb7-310c612abd57,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,23.79,74.67, Value ,VESSEL,015.39,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-144.798744,-9.694591,FID: 2,,100.00,d4782e02-6398-4bbf-858b-41825f8e13ae,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,18.21,72.73, Value ,VESSEL,017.02,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-145.054525,-9.930217,FID: 3,,100.00,c8639997-c216-44dd-94b7-2e7d134ec25e,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,14.31,79.12, Value ,VESSEL,217.51,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-144.430074,-10.096814,FID: 4,,100.00,12913f5f-87da-48e9-a686-70374454d8d0,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,13.48,62.36, Value ,VESSEL,007.76,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-144.984064,-10.01036,FID: 5,,100.00,6c66f1fe-7375-43b7-b8d9-089768d37ac8,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,13.48,67.39, Value ,VESSEL,032.12,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-144.204977,-10.220284,FID: 6,,100.00,cb0a0110-be69-4309-b197-4608069f2c94,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,6.74,62.14, Value ,VESSEL,017.52,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-143.905548,-10.297806,FID: 7,,100.00,2b279a25-5f65-4eb8-9eb8-c15cead05210,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,15.51,63.01, Value ,VESSEL,217.43,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-144.658549,-9.241213,FID: 0,,100.00,d875879f-64f2-4281-af14-81bafc74ab90,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,12.76,65.87, Value ,VESSEL,180.54,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-145.033681,-10.228189,FID: 8,,100.00,2dbfb1ae-8b9d-4a78-9236-5209fbde47eb,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,14.88,69.24, Value ,VESSEL,004.93,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-143.872047,-10.775247,FID: 9,,100.00,6adc8bb6-52bc-43f6-91c2-31067813d3f0,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,12.45,76.71, Value ,VESSEL,026.38,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-145.65872,-10.460816,FID: 10,,100.00,ab64bb46-50bd-4dda-a139-93ac9f3e01bd,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,15.51,82.74, Value ,VESSEL,205.77,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-145.645183,-10.603441,FID: 11,,100.00,62b3b983-95d3-4897-806f-17cd95365883,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,11.48,61.91, Value ,VESSEL,015.89,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
-145.301518,-10.750679,FID: 12,,100.00,8363f85d-38bf-44e2-b50c-45941ffb9481,2019-08-14T15:01:46.602000Z,2019-08-14T15:03:00.697000Z,HH,15.51,74.76, Value ,VESSEL,015.49,RS2_20190814_150146_0074_DVWF_HH_SCS_749162_9324_29818029
