X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
-145.091109,-7.394421,FID: 1,,50.00,ee95aca8-ff55-47d5-8501-4dda658752d1,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,12.54,96.27, Value ,VESSEL,025.01,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.152185,-8.199452,FID: 2,,75.00,c68f6dfc-a473-4f44-9b94-7cb71386008c,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,16.42,146.26, Value ,VESSEL,206.72,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.172726,-8.4117,FID: 3,,50.00,15e7af1f-87cd-4eb5-8b1f-125286c624bc,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,15.95,274.84, Value ,VESSEL,190.47,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.594633,-8.592886,FID: 4,,75.00,2c781305-d67c-438b-93d0-b25e6b383d12,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,9.05,77.24, Value ,VESSEL,021.43,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-144.844518,-9.050203,FID: 5,,75.00,6ef23775-9ff2-4a8d-af44-0a73af227fea,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,11.93,73.83, Value ,VESSEL,028.74,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-144.351858,-9.562122,FID: 6,,50.00,53be622e-6cd4-4559-aa0d-37bde6dc8cc6,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,15.95,201.70, Value ,VESSEL,013.38,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.313723,-9.518286,FID: 7,,75.00,a6561aed-fe63-4963-8ca4-c93a7c21db90,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,8.86,113.52, Value ,VESSEL,185.47,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-146.256073,-9.678416,FID: 9,,75.00,82ac34e6-5c51-4e5c-b573-49346503822c,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,12.41,74.78, Value ,VESSEL,192.39,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.96856,-9.929449,FID: 10,,75.00,0008971e-6fb5-4e09-aa6a-a573bbada230,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,18.22,79.91, Value ,VESSEL,335.32,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-146.330037,-9.932125,FID: 11,,100.00,28b269ed-d738-4892-bc26-eb296f68061e,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,37.41,348.03, Value ,VESSEL,280.33,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.771613,-10.138504,FID: 12,,75.00,ff5a3a68-690a-402b-88b8-c587babe35eb,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,11.42,81.03, Value ,VESSEL,222.46,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.958142,-10.273673,FID: 13,,50.00,78a00a3b-60ce-48d6-971d-444565d0cdbc,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,12.55,112.52, Value ,VESSEL,198.26,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.879885,-10.550412,FID: 14,,75.00,7e26fd26-4a1d-4e45-9227-583c06e60c53,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,10.79,119.41, Value ,VESSEL,192.90,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-146.663049,-10.581044,FID: 15,,50.00,68da2fcf-da66-4d60-ae47-185a7e440ae2,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,9.03,218.10, Value ,VESSEL,188.79,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-144.732104,-9.753366,FID: 0,,50.00,1eee3c4e-9785-491f-a635-1e3d0b4c54dd,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,10.38,81.49, Value ,VESSEL,059.34,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-145.824331,-9.434915,FID: 8,,50.00,66baecda-da63-4ec7-9fb1-90a32e63139d,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,9.05,118.24, Value ,VESSEL,205.75,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
-146.613205,-10.802432,FID: 16,,75.00,8d3ce482-bb48-4df0-b7fd-273b79784e7d,2019-09-24T15:05:52.685000Z,2019-09-24T15:07:06.786000Z,HH,7.09,89.00, Value ,VESSEL,015.06,RS2_20190924_150552_0074_DVWF_HH_SCS_759668_9852_29818072
