X,Y,Name,description,Probability,DetectionId,ProductStartTime,ProductStopTime,Polarization,Beam,Length,Property,Type,Heading,ProductId
-144.244603,-7.1638,FID: 1,,100.00,a0988f21-43d6-4d27-bc72-2e1d9ffb2f6f,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,22.79,62.42, Value ,VESSEL,358.79,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-144.587858,-8.931088,FID: 2,,100.00,73ee0b0f-ec13-4085-bf23-648a3ca05a21,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,23.51,81.38, Value ,VESSEL,012.64,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-144.74287,-9.011617,FID: 3,,100.00,18f22f30-091c-479f-a07f-dba1ec0165f5,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,11.84,90.64, Value ,VESSEL,016.90,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-145.075727,-8.955138,FID: 4,,100.00,64aa14c8-7eec-49c7-8fd8-8add873a5242,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,7.84,76.50, Value ,VESSEL,007.77,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-144.6485,-9.083474,FID: 5,,100.00,3b3a20f0-7366-4772-8c9c-5ca05921a6f2,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,14.44,130.10, Value ,VESSEL,197.04,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-145.570594,-8.945917,FID: 6,,100.00,9e76353f-321d-42cd-ae54-99034fb9359d,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,23.63,101.62, Value ,VESSEL,250.41,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-144.217853,-9.444414,FID: 7,,75.00,3e99d0f9-bce1-4ea2-9532-deb1c954b4e9,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,7.02,64.88, Value ,VESSEL,355.96,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-145.824647,-9.926123,FID: 9,,100.00,85531900-ca63-4197-b2ce-eb7f9f89b97f,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,10.45,72.66, Value ,VESSEL,027.41,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-144.524684,-10.293278,FID: 10,,100.00,7d94aaa0-748f-4503-b6ea-7cac914aee56,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,10.45,126.10, Value ,VESSEL,193.07,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
-145.532874,-10.09012,FID: 11,,100.00,8ce8cff4-53bf-4378-92b5-276338522582,2019-09-07T15:01:45.712000Z,2019-09-07T15:02:59.813000Z,HH,13.42,83.48, Value ,VESSEL,349.85,RS2_20190907_150145_0074_DVWF_HH_SCS_755211_9635_29818066
